IDU,row_spacing,plant_spacing,rmse,points_expected,points_found,area_missing_pct
072680000B0329,2.2,0.9,1.077,4332.0,3213.0,25.83
072680000B0370,2.1,1.0,1.353,234.0,70.0,70.09
072680000B0389,2.0,0.8,1.368,1966.0,516.0,73.75
072680000B0452,2.3,0.9,0.932,1269.0,1037.0,18.28
072680000B0453,2.2,1.0,0.957,1861.0,1497.0,19.56
072680000B0466,2.3,1.1,1.107,1054.0,794.0,24.67
072680000B0498,2.5,0.8,1.053,692.0,477.0,31.07
072680000B0542,2.3,0.8,1.278,116.0,43.0,62.93
072680000B0586,2.2,1.0,1.045,1759.0,1262.0,28.25
072680000B0622,1.9,0.8,1.219,10503.0,6128.0,41.65
072680000B1156,2.5,0.8,1.131,18806.0,13065.0,30.53
072680000B1222,2.0,0.8,1.369,3537.0,993.0,71.93
072790000B0297,2.0,0.8,1.358,4665.0,1475.0,68.38
07279000AC0015,1.6,1.5,1.35,674.0,234.0,65.28
07279000AC0135,2.2,0.8,0.973,7008.0,5334.0,23.89
07279000AD0123,2.2,0.8,1.13,6239.0,4468.0,28.39
07279000AK0313,2.4,0.9,1.325,478.0,171.0,64.23
07279000AL0511,2.2,0.8,1.137,1611.0,1106.0,31.35
07279000AM0082,2.3,0.8,1.094,810.0,568.0,29.88
07279000AM0097,2.2,0.8,1.092,1291.0,836.0,35.24
07279000AM0319,2.3,0.8,1.229,1700.0,865.0,49.12
07279000AM0320,2.3,0.9,1.203,3076.0,1618.0,47.4
07279000AN0026,2.1,0.8,1.048,1312.0,1051.0,19.89
07279000AN0096,2.4,0.8,1.146,1501.0,934.0,37.77
07279000AO0094,2.5,0.8,1.247,2348.0,1275.0,45.7
07279000AO0096,2.0,0.9,1.089,517.0,335.0,35.2
07279000AO0295,2.2,0.8,1.04,5013.0,3952.0,21.16
07279000AP0048,2.0,1.1,1.205,1439.0,884.0,38.57
07279000AP0064,1.3,0.8,1.292,3715.0,1678.0,54.83
07279000AS0030,2.4,0.8,1.36,759.0,230.0,69.7
07279000AS0125,2.1,0.8,1.366,18234.0,5533.0,69.66
07279000AV0097,2.5,0.8,0.944,381.0,315.0,17.32
07279000AV0098,2.4,0.8,1.065,880.0,701.0,20.34
07279000AX0090,2.0,0.8,1.198,2878.0,1653.0,42.56
07279000AX0091,2.4,0.9,1.265,1335.0,640.0,52.06
07279000AX0266,2.5,0.8,1.203,3827.0,2283.0,40.34
07279000BD0082,1.5,0.8,1.124,3063.0,2220.0,27.52
072910000A0373,2.2,0.8,1.294,3755.0,1545.0,58.85
072910000A0516,2.4,0.8,1.069,1746.0,1307.0,25.14
072910000A0877,1.6,0.8,1.473,781.0,46.0,94.11
072910000A0879,1.7,0.8,1.488,864.0,20.0,97.69
072910000A0934,2.4,0.9,1.049,1072.0,837.0,21.92
072910000A1823,2.3,0.9,1.356,2547.0,692.0,72.83
072910000B0092,2.0,1.2,1.242,1618.0,903.0,44.19
072910000B0162,2.3,0.8,0.945,4527.0,3676.0,18.8
072910000B0384,2.5,0.8,1.206,1101.0,619.0,43.78
072910000B0396,2.3,0.8,1.271,2939.0,1478.0,49.71
072910000B0427,1.7,0.8,1.374,10410.0,3031.0,70.88
072910000B0483,2.1,0.8,1.008,469.0,349.0,25.59
072910000B0902,2.3,0.8,1.274,5565.0,2449.0,55.99
072910000B0936,2.1,0.8,1.103,1276.0,835.0,34.56
072910000B1009,2.0,1.2,1.234,383.0,214.0,44.13
072910000B1045,2.4,0.8,1.217,12802.0,7264.0,43.26
072910000C1494,1.9,0.8,1.179,7171.0,4385.0,38.85
073080000A0022,2.5,0.8,1.026,1607.0,1259.0,21.66
073080000A0140,2.5,1.2,1.009,509.0,425.0,16.5
073080000A0898,2.0,1.0,0.963,2747.0,2331.0,15.14
073080000A0943,2.3,0.9,1.054,1834.0,1402.0,23.56
073080000A1032,2.5,0.6,0.883,1849.0,1645.0,11.03
073080000B0797,2.1,0.7,0.808,431.0,403.0,6.5
073080000C0073,2.4,0.7,0.798,1338.0,1225.0,8.45
073080000C0111,2.0,1.0,1.024,259.0,215.0,16.99
073080000C0114,2.2,0.7,0.781,1374.0,1208.0,12.08
073080000C0125,2.4,0.8,0.893,1769.0,1542.0,12.83
073080000C0187,2.0,1.5,0.975,618.0,531.0,14.08
073080000C0547,1.7,0.6,0.852,1466.0,1325.0,9.62
073080000D0123,1.8,0.7,1.216,791.0,458.0,42.1
073080000E0380,2.4,0.5,1.024,4146.0,3139.0,24.29
073080000F0104,2.2,0.6,0.913,51.0,45.0,11.76
073080000F0682,1.2,0.9,1.023,714.0,531.0,25.63
073120000A0676,1.8,0.7,0.998,1559.0,1244.0,20.21
073120000B1384,2.3,0.6,0.949,1979.0,1644.0,16.93
073120000B1461,2.1,0.8,0.745,679.0,634.0,6.63
073120000B1746,2.1,0.6,0.872,3602.0,3114.0,13.55
073120000C0364,2.3,0.8,1.072,2123.0,1554.0,26.8
073120000C0388,2.5,1.0,1.034,187.0,137.0,26.74
073120000C0599,2.0,1.0,0.871,307.0,287.0,6.51
073120000C0602,2.0,1.0,0.923,421.0,368.0,12.59
073130000B0456,2.2,1.1,1.124,429.0,302.0,29.6
073130000B0480,2.1,0.8,1.055,732.0,552.0,24.59
073130000B0703,1.7,0.6,1.2,3005.0,1594.0,46.96
07313000AH0130,2.2,0.9,0.834,453.0,416.0,8.17
07313000AH0139,2.0,0.7,0.815,1817.0,1722.0,5.23
07313000AH0320,2.4,0.7,0.921,214.0,195.0,8.88
07313000AH0323,1.4,0.7,0.888,808.0,740.0,8.42
07313000AH0336,2.4,1.0,1.095,476.0,353.0,25.84
07313000AH0395,2.4,0.7,0.989,509.0,411.0,19.25
07313000AH0462,2.3,1.2,1.119,136.0,102.0,25.0
07313000AH0484,2.5,0.8,0.857,453.0,425.0,6.18
07313000AH0485,1.9,0.7,0.738,1112.0,1099.0,1.17
07313000ZA0009,1.7,1.1,1.049,4083.0,3296.0,19.28
073170000B0040,2.5,0.7,0.928,384.0,309.0,19.53
073170000B0069,2.2,0.9,0.945,1585.0,1272.0,19.75
073170000B0079,2.4,0.7,0.915,1225.0,1011.0,17.47
073170000B0530,2.2,0.8,1.187,1730.0,1027.0,40.64
073170000B0660,2.2,0.7,0.775,916.0,903.0,1.42
073170000C0261,2.0,0.6,0.813,2271.0,2109.0,7.13
073170000C0341,2.4,0.7,1.008,932.0,736.0,21.03
073170000C0342,2.5,0.6,0.954,791.0,655.0,17.19
073170000C0378,2.3,0.8,1.228,607.0,315.0,48.11
073170000C0800,2.5,0.6,1.345,4450.0,1355.0,69.55
073170000C0928,2.5,0.7,0.965,4477.0,3751.0,16.22
07317000AC0065,1.8,1.4,1.026,83.0,74.0,10.84
07324000AD0599,1.8,0.8,0.923,688.0,581.0,15.55
07324000AE0047,2.1,0.7,0.84,1872.0,1687.0,9.88
07324000AH0044,2.4,0.7,0.706,582.0,551.0,5.33
07324000AH0051,1.9,0.6,0.603,7350.0,7265.0,1.16
07324000AH0129,2.2,0.6,0.709,1430.0,1388.0,2.94
07324000AH0130,2.1,0.9,0.71,42.0,42.0,0.0
07324000AX0108,2.1,0.6,0.676,692.0,651.0,5.92
07324000AX0131,2.3,0.6,0.665,1400.0,1343.0,4.07
07324000AX0150,2.5,0.6,1.055,662.0,476.0,28.1
07324000AX0172,1.8,0.9,0.737,351.0,337.0,3.99
07324000AX0440,2.0,0.8,0.821,566.0,535.0,5.48
07324000AY0025,2.4,0.6,0.855,4070.0,3491.0,14.23
07324000AY0075,1.4,0.6,0.549,3069.0,3008.0,1.99
07324000AY0084,1.4,0.7,1.064,2954.0,2162.0,26.81
07324000AY0111,2.3,0.8,0.733,3658.0,3450.0,5.69
07324000AY0136,2.0,0.7,1.029,2829.0,2159.0,23.68
07324000AY0208,1.6,0.7,0.806,958.0,867.0,9.5
07324000AY0253,2.1,0.6,0.929,185.0,150.0,18.92
07324000AY0272,2.2,0.9,0.834,3986.0,3557.0,10.76
07324000AY0808,2.2,0.6,0.768,6463.0,6167.0,4.58
073280000D0218,1.9,0.8,1.239,8525.0,4521.0,46.97
073430000B0021,2.3,0.8,1.202,1092.0,613.0,43.86
073430000B0033,2.1,0.8,1.24,1156.0,594.0,48.62
073430000B0087,2.5,0.8,1.101,844.0,543.0,35.66
073430000B0668,2.4,0.8,1.227,1261.0,587.0,53.45
073430000B0816,2.3,0.8,1.127,1273.0,818.0,35.74
073430000B1221,2.5,0.8,1.229,229.0,115.0,49.78
073430000D0141,2.5,0.8,1.086,2138.0,1533.0,28.3
073430000D0151,2.4,0.8,1.253,992.0,527.0,46.88
073430000D0256,1.8,0.8,1.387,1356.0,332.0,75.52
073430000D0258,2.5,0.9,1.265,1538.0,749.0,51.3
073430000D0617,2.5,0.8,1.049,1051.0,758.0,27.88
073430000D0864,2.3,0.8,1.19,2087.0,1299.0,37.76
073430000D0935,2.4,0.8,0.838,624.0,579.0,7.21
073430000D0937,2.3,0.8,0.87,285.0,246.0,13.68
073430000D1020,2.3,1.3,1.406,1209.0,262.0,78.33
073430000E0002,1.3,0.8,1.44,817.0,113.0,86.17
073430000E0021,2.3,0.8,1.242,864.0,442.0,48.84
073430000E0158,2.1,0.9,1.218,2089.0,1232.0,41.02
073430000E0262,2.4,0.9,1.21,2047.0,1065.0,47.97
073430000E0797,2.5,0.8,1.403,1170.0,259.0,77.86
073430000E0817,2.5,0.8,1.14,4162.0,2494.0,40.08
073430000E0994,2.4,0.8,1.139,2718.0,1678.0,38.26
073430000E0996,2.4,0.8,1.254,267.0,121.0,54.68
073430000E1322,2.4,0.8,1.169,1008.0,648.0,35.71
073430000E1742,2.4,0.8,1.102,619.0,412.0,33.44
073450000A0022,2.5,0.7,0.944,138.0,95.0,31.16
073450000A0028,2.4,1.0,0.964,212.0,175.0,17.45
073450000A0033,1.6,0.8,0.868,980.0,870.0,11.22
073450000A0521,2.2,0.7,0.871,67.0,62.0,7.46
073450000A0537,2.0,0.7,0.962,582.0,474.0,18.56
073450000D0846,2.3,0.6,0.98,311.0,247.0,20.58
07345000ZA0113,2.1,0.6,1.104,16518.0,11506.0,30.34
07345000ZB0120,1.8,0.6,0.862,1966.0,1756.0,10.68
07345000ZB0136,2.4,0.6,0.792,1302.0,1199.0,7.91
07345000ZB0162,1.9,0.9,1.327,357.0,128.0,64.15
07345000ZB0231,2.2,0.7,0.878,539.0,495.0,8.16
07345000ZC0023,2.1,0.5,0.883,1105.0,984.0,10.95
07345000ZC0028,1.8,1.6,1.297,160.0,74.0,53.75
07345000ZC0411,2.3,0.8,0.918,372.0,327.0,12.1
07345000ZC0489,1.8,0.7,1.134,240.0,154.0,35.83
07345000ZE0009,2.1,0.7,0.745,619.0,591.0,4.52
260330000G0286,2.3,1.0,1.232,832.0,436.0,47.6
26038000ZA0004,2.4,0.6,1.287,15144.0,5976.0,60.54
26038000ZA0024,2.3,0.7,1.109,4822.0,3432.0,28.83
26038000ZA0162,2.5,0.6,0.931,7086.0,5927.0,16.36
26038000ZB0051,2.3,0.7,0.906,4742.0,4206.0,11.3
26038000ZB0087,1.4,0.6,0.926,29556.0,27556.0,6.77
26038000ZB0115,1.7,0.6,0.934,23898.0,20582.0,13.88
26038000ZC0284,2.1,0.6,1.328,15969.0,4506.0,71.78
26038000ZE0005,1.9,0.6,1.109,28815.0,19987.0,30.64
26038000ZE0055,2.5,0.7,0.886,6441.0,5894.0,8.49
26038000ZH0029,2.4,0.5,0.8,3157.0,3090.0,2.12
26038000ZH0032,2.5,0.6,0.696,22600.0,22162.0,1.94
26038000ZH0056,1.6,0.6,0.78,15006.0,12966.0,13.59
26038000ZI0078,2.2,0.9,1.267,11016.0,5018.0,54.45
26038000ZI0098,2.1,0.6,1.002,10228.0,8597.0,15.95
26038000ZI0108,2.0,0.6,1.057,1855.0,1471.0,20.7
26038000ZI0154,2.4,1.7,1.378,8.0,2.0,75.0
26038000ZI0169,2.4,0.5,0.602,1393.0,1349.0,3.16
26038000ZI0170,2.5,0.6,0.928,693.0,602.0,13.13
26038000ZK0119,2.3,0.6,0.783,2776.0,2411.0,13.15
26038000ZK0681,2.5,0.6,0.876,20167.0,17508.0,13.18
26038000ZL0028,2.1,0.6,0.837,6854.0,6304.0,8.02
26038000ZL0266,2.2,0.6,0.983,7999.0,6416.0,19.79
26038000ZL0350,2.5,0.6,0.968,23412.0,19374.0,17.25
26038000ZL0375,2.4,0.8,0.963,17634.0,15334.0,13.04
26038000ZN0143,2.5,0.6,0.594,10841.0,10370.0,4.34
26038000ZN0148,2.3,0.6,0.717,31.0,30.0,3.23
26054000AB0052,2.2,0.8,1.028,2003.0,1741.0,13.08
26054000AB0067,2.2,0.8,1.16,1633.0,988.0,39.5
26054000AB0092,2.3,0.8,1.037,17408.0,14535.0,16.5
26054000AB0102,2.4,0.8,1.161,1715.0,1014.0,40.87
26054000AB0199,2.1,0.8,1.262,5551.0,2775.0,50.01
26054000AB0244,2.3,0.9,1.265,6017.0,2907.0,51.69
26054000AB0247,2.4,0.8,1.129,2631.0,1827.0,30.56
26054000AB0412,2.2,0.8,1.165,539.0,353.0,34.51
26054000AC0231,2.4,0.8,1.263,600.0,257.0,57.17
26054000AC0352,1.3,0.8,1.019,269.0,215.0,20.07
26054000AD0049,2.1,0.8,0.894,4412.0,3926.0,11.02
26054000AD0169,2.2,1.1,1.296,222.0,80.0,63.96
26054000AD0221,2.3,0.8,1.026,938.0,701.0,25.27
26054000AE0053,2.5,0.8,0.984,918.0,761.0,17.1
26054000AE0060,2.2,0.8,0.842,1473.0,1300.0,11.74
26054000AE0062,2.2,0.8,1.007,352.0,261.0,25.85
26054000AE0087,2.0,0.8,1.226,478.0,243.0,49.16
26054000AE0105,1.4,0.8,1.189,4005.0,2480.0,38.08
26054000AE0110,2.3,0.8,1.132,4058.0,2863.0,29.45
26054000AE0137,2.3,0.8,0.787,1313.0,1220.0,7.08
26054000AE0147,1.2,0.8,1.035,3086.0,2589.0,16.1
26054000AE0190,1.7,0.8,1.317,3793.0,1573.0,58.53
26054000AE0224,2.2,0.8,1.22,1449.0,813.0,43.89
26054000AE0255,1.6,1.2,1.426,1110.0,205.0,81.53
26054000AE0261,2.4,0.8,1.018,809.0,595.0,26.45
26054000AE0302,2.3,0.9,1.178,793.0,472.0,40.48
26054000AK0038,2.1,0.8,1.275,1767.0,731.0,58.63
26054000AK0118,2.3,0.8,1.052,1999.0,1383.0,30.82
26054000AK0248,2.3,0.8,1.358,824.0,271.0,67.11
26054000AK0250,2.5,0.8,0.944,2026.0,1646.0,18.76
26054000AL0035,1.9,1.2,1.269,4405.0,2122.0,51.83
26054000AL0053,2.2,0.8,1.111,1739.0,1102.0,36.63
26054000AL0060,2.3,0.8,1.164,3967.0,2387.0,39.83
26054000AL0065,2.5,1.2,1.429,1029.0,157.0,84.74
26054000AL0103,2.2,0.8,0.983,5450.0,4470.0,17.98
26054000AL0132,2.3,0.8,0.778,1243.0,1119.0,9.98
26054000AM0035,2.4,0.8,1.353,1699.0,538.0,68.33
26054000AM0040,2.1,1.0,1.153,3386.0,2166.0,36.03
26054000AM0045,2.3,0.8,0.944,3484.0,2612.0,25.03
26054000AM0065,2.5,0.8,0.841,640.0,611.0,4.53
26054000AM0234,1.8,1.2,1.12,112.0,85.0,24.11
26054000AM0278,2.5,0.8,0.999,986.0,813.0,17.55
26054000AM0303,2.2,1.2,1.173,2506.0,1425.0,43.14
26054000AM0319,2.3,0.9,1.121,2302.0,1621.0,29.58
26054000AM0381,2.2,0.9,1.012,4198.0,3041.0,27.56
26054000AN0007,2.1,1.2,1.309,1139.0,395.0,65.32
26054000AN0037,2.4,1.0,1.043,163.0,129.0,20.86
26054000AN0063,2.2,1.2,1.334,1784.0,572.0,67.94
26054000AN0079,2.5,0.9,1.045,1522.0,1173.0,22.93
26054000AN0089,2.2,0.8,0.942,8300.0,7020.0,15.42
26054000AN0102,2.5,0.9,0.985,1217.0,1060.0,12.9
26054000AO0037,2.0,0.8,0.953,6101.0,5326.0,12.7
26054000AO0046,2.4,0.8,1.395,6452.0,1512.0,76.57
26054000AO0066,2.3,0.9,1.452,296.0,35.0,88.18
26054000AO0116,2.2,0.8,0.886,445.0,377.0,15.28
26054000AO0127,2.3,0.8,1.124,1451.0,988.0,31.91
26054000AO0156,2.2,0.8,1.034,1834.0,1398.0,23.77
26054000AO0158,2.1,0.8,1.138,1601.0,1034.0,35.42
26054000AO0172,2.2,0.8,0.964,3222.0,2635.0,18.22
26054000AO0186,2.2,1.1,1.227,2090.0,1106.0,47.08
26054000AR0010,2.2,0.8,1.029,5456.0,4311.0,20.99
26054000AR0120,2.2,0.8,0.859,1337.0,1131.0,15.41
26054000AR0135,2.2,0.8,1.083,654.0,446.0,31.8
26054000AR0216,2.3,1.0,1.196,56.0,30.0,46.43
26071000AB0057,2.4,0.6,1.075,1033.0,733.0,29.04
26071000AB0076,2.2,0.5,0.923,5784.0,5103.0,11.77
26071000AB0256,2.3,0.6,0.996,1285.0,1012.0,21.25
26071000AB0258,2.2,0.7,0.97,804.0,650.0,19.15
26071000AB0334,2.2,0.5,0.932,12372.0,9949.0,19.58
26071000AB0337,2.4,0.5,0.825,546.0,525.0,3.85
26071000AC0229,2.4,0.7,0.949,1464.0,1268.0,13.39
26071000AC0250,1.8,0.7,1.137,3566.0,2852.0,20.02
26071000AC0308,2.5,0.7,1.098,2312.0,1618.0,30.02
26071000AC0321,2.5,0.8,1.053,2087.0,1647.0,21.08
26071000ZA0086,2.1,0.7,0.878,2760.0,2634.0,4.57
26071000ZB0022,2.5,0.5,0.996,3507.0,2808.0,19.93
26071000ZB0063,1.8,0.8,0.992,2987.0,2598.0,13.02
26071000ZB0078,2.2,1.9,1.362,1108.0,362.0,67.33
26071000ZB0086,2.4,0.6,1.014,6431.0,5272.0,18.02
26071000ZB0274,2.3,0.6,1.491,6327.0,108.0,98.29
26071000ZC0095,2.5,0.5,0.696,22184.0,20996.0,5.36
26071000ZD0042,2.2,0.6,0.925,3820.0,3447.0,9.76
26071000ZE0125,2.4,0.6,0.924,6901.0,6112.0,11.43
26071000ZE0133,2.3,0.7,0.826,782.0,644.0,17.65
26071000ZH0002,1.9,0.7,1.026,12618.0,10475.0,16.98
26071000ZH0006,2.5,0.6,0.774,2103.0,2017.0,4.09
26071000ZH0007,1.3,0.6,0.852,6742.0,6262.0,7.12
26071000ZH0036,1.5,0.7,0.927,6551.0,6079.0,7.21
26085000ZC0031,2.5,1.0,1.371,126017.0,34872.0,72.33
26086000AH0187,2.3,0.8,1.028,763.0,568.0,25.56
261100000A0292,1.8,0.9,1.355,1693.0,514.0,69.64
261100000A0449,1.9,1.1,0.986,664.0,546.0,17.77
261100000A0508,2.0,0.8,0.977,4368.0,3630.0,16.9
261100000A0573,1.8,0.8,0.827,233.0,219.0,6.01
261100000A0809,1.6,0.8,1.095,1911.0,1399.0,26.79
261100000A0926,1.1,0.8,1.052,1843.0,1422.0,22.84
261100000A1101,1.9,1.7,1.398,1606.0,382.0,76.21
261100000A1326,1.8,0.8,1.236,28783.0,14108.0,50.98
261100000B0218,1.6,0.8,0.992,3004.0,2459.0,18.14
261100000B0245,1.5,0.8,0.606,872.0,849.0,2.64
261100000B0491,1.9,0.8,0.94,378.0,326.0,13.76
261100000B0561,1.7,0.8,1.037,1030.0,723.0,29.81
261100000B0597,1.2,0.8,0.985,7569.0,6422.0,15.15
261100000B0616,2.0,0.8,1.061,3372.0,2631.0,21.98
261100000C0003,2.0,0.8,0.917,1395.0,1225.0,12.19
261100000C0040,1.5,0.8,1.204,2926.0,1676.0,42.72
261190000C0087,2.4,0.7,0.991,11691.0,9387.0,19.71
261190000C0525,2.2,0.6,0.834,774.0,722.0,6.72
261190000C1029,2.3,0.6,0.728,641.0,567.0,11.54
261190000C1030,2.3,0.6,0.705,515.0,459.0,10.87
261190000C1106,2.1,0.8,0.84,1612.0,1330.0,17.49
261190000C1191,1.9,0.5,1.156,766.0,410.0,46.48
261190000C1211,2.5,0.6,1.004,1126.0,894.0,20.6
261190000G0375,2.0,0.7,1.113,645.0,405.0,37.21
261190000G0398,2.4,0.9,0.819,79.0,74.0,6.33
261190000H0212,2.5,0.6,0.629,119.0,119.0,0.0
261190000H0216,2.2,0.6,0.764,316.0,304.0,3.8
261190000H0295,2.5,0.6,0.854,234.0,203.0,13.25
261190000H0321,2.4,0.8,0.952,487.0,411.0,15.61
261380000G0669,2.1,1.5,1.496,7204.0,70.0,99.03
261450000D0590,2.5,1.0,1.129,19930.0,14125.0,29.13
261460000B0520,2.1,1.0,1.167,5055.0,3463.0,31.49
261460000B0959,2.4,1.0,1.096,105.0,72.0,31.43
261560000B0048,1.9,0.8,0.917,633.0,584.0,7.74
261560000B0222,2.0,0.8,0.855,1004.0,873.0,13.05
261560000B0318,1.8,0.9,1.031,164.0,145.0,11.59
261560000B0375,2.0,0.8,0.789,976.0,890.0,8.81
261560000B0390,1.4,1.1,1.393,694.0,171.0,75.36
261560000B0452,1.0,0.8,0.833,1619.0,1458.0,9.94
261560000B0469,1.8,0.8,0.809,748.0,681.0,8.96
261560000B0565,2.0,0.8,0.938,533.0,440.0,17.45
261560000B1073,2.0,0.9,0.723,358.0,353.0,1.4
261560000B1075,1.6,0.8,0.862,2780.0,2549.0,8.31
261560000B1077,1.2,0.8,0.871,114.0,99.0,13.16
261560000C0543,1.2,0.8,1.21,1869.0,1101.0,41.09
261560000D0322,1.9,0.8,0.844,2358.0,2135.0,9.46
261560000D0661,2.0,0.8,1.281,81.0,42.0,48.15
26165000AW0081,2.4,0.8,1.132,732.0,474.0,35.25
26165000AW0159,2.5,1.1,1.207,24.0,13.0,45.83
26165000AZ0258,2.3,0.8,1.07,129.0,96.0,25.58
26165000BC0115,2.4,0.8,1.367,1121.0,300.0,73.24
26165000YL0097,2.5,0.8,1.254,827.0,387.0,53.2
261790000A0114,2.1,0.6,0.959,1398.0,1149.0,17.81
261790000A0160,2.5,0.7,0.925,2255.0,1774.0,21.33
261790000A0173,2.4,0.8,1.329,16452.0,5871.0,64.31
261790000A1056,2.3,0.5,0.643,107.0,100.0,6.54
261790000B0239,1.6,0.7,0.778,612.0,599.0,2.12
261790000B0301,2.5,0.5,0.92,6497.0,5817.0,10.47
261790000B0374,1.9,0.6,1.259,640.0,294.0,54.06
261790000B0595,2.1,0.6,1.015,3985.0,3204.0,19.6
261790000B0602,2.5,0.7,0.722,660.0,611.0,7.42
261790000C0143,2.4,0.7,0.755,1144.0,1045.0,8.65
261790000C0154,1.6,0.6,0.699,3769.0,3497.0,7.22
261790000C0217,2.4,0.7,0.917,247.0,210.0,14.98
261790000C0218,1.5,0.7,1.011,1026.0,795.0,22.51
261790000C0247,1.8,0.8,1.035,3787.0,3116.0,17.72
261790000C0268,2.3,0.6,0.789,562.0,542.0,3.56
261790000C0275,1.7,0.7,0.957,4028.0,3533.0,12.29
26179000ZA0029,1.3,0.8,1.017,17191.0,14328.0,16.65
26179000ZB0033,2.4,0.5,0.886,9422.0,8352.0,11.36
26179000ZH0022,2.3,0.7,0.971,1659.0,1330.0,19.83
26179000ZH0030,2.5,0.5,1.294,16266.0,6047.0,62.82
26179000ZH0060,2.3,0.6,0.941,8508.0,7821.0,8.07
26179000ZH0071,2.5,0.8,0.835,13745.0,13177.0,4.13
26179000ZI0028,2.1,0.6,0.955,3860.0,3451.0,10.6
26179000ZK0203,2.5,0.6,0.776,5616.0,4679.0,16.68
26179000ZM0126,1.5,0.7,1.372,10539.0,2983.0,71.7
26179000ZM0506,2.1,0.5,0.863,12511.0,11362.0,9.18
26179000ZP0209,2.5,0.6,0.857,6863.0,6285.0,8.42
261800000A0037,1.7,0.8,1.121,386.0,273.0,29.27
261800000A0116,2.1,0.8,1.246,3240.0,1624.0,49.88
261800000A0228,2.4,1.1,1.195,553.0,325.0,41.23
261800000B0336,2.0,0.8,1.252,1318.0,643.0,51.21
261800000B0427,1.8,0.8,0.97,57.0,53.0,7.02
261800000B0444,1.6,0.8,1.085,1869.0,1394.0,25.41
261800000B0723,1.7,0.8,1.015,2452.0,2060.0,15.99
261800000C0070,2.3,1.2,1.385,865.0,239.0,72.37
261800000C0220,2.4,0.8,1.265,3661.0,1675.0,54.25
261800000C0343,2.2,1.1,1.235,1396.0,773.0,44.63
261800000C0453,2.4,1.2,1.445,2900.0,386.0,86.69
261800000C0581,2.5,0.9,1.426,582.0,84.0,85.57
261800000C0616,1.9,0.8,1.226,5370.0,3120.0,41.9
261800000C0995,2.5,1.0,1.167,864.0,546.0,36.81
261800000C1269,2.4,1.0,1.329,5483.0,1890.0,65.53
261820000A0157,1.8,1.2,1.226,3665.0,2205.0,39.84
261820000A0213,2.5,0.8,1.235,6175.0,3222.0,47.82
261820000A0228,2.5,0.8,0.966,725.0,628.0,13.38
261820000A0705,2.2,1.0,1.216,3470.0,1956.0,43.63
261820000A0735,2.2,0.8,1.395,769.0,162.0,78.93
261820000A0782,2.2,0.8,1.076,2469.0,1928.0,21.91
261820000A0785,2.5,1.1,1.431,115.0,19.0,83.48
261820000A0924,2.1,0.8,1.217,2533.0,1372.0,45.83
261820000A1185,2.0,0.8,1.092,4482.0,3400.0,24.14
261820000B0383,1.3,0.8,1.1,3533.0,2526.0,28.5
261820000B0445,2.4,1.1,1.181,1157.0,721.0,37.68
261820000B0487,1.6,0.8,1.178,4083.0,2577.0,36.88
261820000B0663,2.5,0.8,0.863,3725.0,3281.0,11.92
261820000B0753,1.9,1.2,1.25,5504.0,3046.0,44.66
261820000C0083,2.5,0.8,1.118,1754.0,1179.0,32.78
261820000C0515,2.5,0.8,1.216,580.0,276.0,52.41
261820000C0552,1.5,1.1,1.412,3543.0,773.0,78.18
261820000C0799,2.2,0.8,1.105,3777.0,2845.0,24.68
261820000C0801,2.0,0.8,1.103,3565.0,2579.0,27.66
261820000C0954,1.8,0.8,1.017,673.0,562.0,16.49
261820000C0955,2.3,0.8,0.937,713.0,587.0,17.67
261820000C0998,2.4,0.8,1.222,9181.0,5307.0,42.2
261820000C1046,2.4,0.8,1.014,2724.0,2111.0,22.5
261820000C1063,2.0,0.8,0.993,6023.0,5260.0,12.67
261820000C1188,2.4,0.8,1.106,45879.0,31935.0,30.39
261820000E0060,2.5,0.8,0.975,2855.0,2207.0,22.7
261820000E0111,2.4,0.8,1.101,1491.0,993.0,33.4
261820000E0218,2.5,0.8,1.12,675.0,403.0,40.3
261820000E0304,2.1,0.8,1.211,1825.0,1069.0,41.42
261820000E0914,2.3,0.8,0.899,2444.0,2151.0,11.99
261820000F0359,2.4,0.8,1.067,4779.0,3458.0,27.64
261820000F0512,2.5,0.8,0.991,2754.0,2180.0,20.84
261820000F0638,2.5,0.8,1.04,1019.0,842.0,17.37
261820000F0714,2.3,0.9,1.363,1987.0,630.0,68.29
261820000F0772,2.5,0.8,0.885,1169.0,943.0,19.33
261820000F0790,2.5,0.8,1.182,2484.0,1332.0,46.38
261820000F0813,2.0,0.8,0.935,763.0,699.0,8.39
261820000G0130,2.5,0.8,1.248,396.0,194.0,51.01
261820000G0180,2.4,0.8,1.183,1379.0,888.0,35.61
261820000G0196,2.4,0.8,1.211,1510.0,848.0,43.84
261820000G0197,2.5,0.8,1.05,6991.0,5309.0,24.06
261820000G0288,2.4,0.8,1.071,1417.0,1017.0,28.23
261820000G0317,2.1,0.8,1.176,993.0,658.0,33.74
261820000G0332,1.9,0.8,1.094,2873.0,2257.0,21.44
261820000G0520,2.5,0.8,1.136,654.0,391.0,40.21
261820000G0521,2.0,0.8,1.193,340.0,203.0,40.29
261820000G0574,2.5,0.8,1.115,2057.0,1332.0,35.25
261820000G0635,1.4,0.8,1.115,10695.0,7528.0,29.61
261820000G0679,2.1,0.8,1.247,584.0,312.0,46.58
